File name:,NGADG0071.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contact:,"Jianqiu Zheng (zhengj@ornl.gov), David Graham (grahamde@ornl.gov)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date Modified:,2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modified By:,Jianqiu Zheng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGEE Arctic Dataset DOI:,https://doi.org/10.5440/1440029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cite Dataset As:,"Jianqiu Zheng, Taniya RoyChowdhury, Elizabeth Herndon, Ziming Yang, Baohua Gu, Stan Wullschleger, David Graham. 2018. Synthesis of Soil Geochemical Characteristics and Organic Carbon Degradation from Arctic Polygon Tundra, Barrow, Alaska. Next Generation Ecosystem Experiments Arctic Data Collection, Oak Ridge National Laboratory, U.S. Department of Energy, Oak Ridge, Tennessee, USA. Dataset accessed on [insert_date] at https://doi.org/10.5440/1440029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core_ID,Soil_layer,Polygon Type,Microtopography,Upper_depth_of_soil_layer,Lower_depth_of_soil_layer,Moisture,SOC,C_N_ratio,Headspace,Incubation_Temperature,Incubation_Time,CO2_1,CO2_1_Rate,CO2_1_Fit,CO2_2,CO2_2_Rate,CO2_2_Fit,CO2_3,CO2_3_Rate,CO2_3_Fit,CH4_1,CH4_1_Rate,CH4_1_Fit,CH4_2,CH4_2_Rate,CH4_2_Fit,CH4_3,CH4_3_Rate,CH4_3_Fit,WEOC,TOAC,Formate,Acetate,Propionate,Butyrate,Fe_II,pH
NGADG0071,Organic,HCP,trough,8,20,3.53,22.5,20,Anoxic,8,33,71.43,-9999,-9999,71.43,-9999,-9999,64.12,-9999,-9999,4.95,-9999,-9999,5.41,-9999,-9999,5.08,-9999,-9999,400,133.8,1.08,24.59,5.98,16.4,-9999,-9999
NGADG0071,Organic,HCP,trough,8,20,3.53,22.5,20,Anoxic,8,45,85.18,-9999,-9999,85.18,-9999,-9999,75.71,-9999,-9999,6.4,-9999,-9999,6.61,-9999,-9999,6.3,-9999,-9999,400,138.03,1.2,26.48,6.61,16.01,-9999,-9999
NGADG0071,Organic,HCP,trough,8,20,3.53,22.5,20,Anoxic,8,53,89.21,-9999,-9999,89.21,-9999,-9999,79.21,-9999,-9999,7.25,-9999,-9999,7.48,-9999,-9999,7.23,-9999,-9999,400,142.88,0.74,28.24,7.02,16.15,-9999,-9999
NGADG0071,Organic,HCP,trough,8,20,3.53,22.5,20,Anoxic,8,60,92.57,-9999,-9999,92.57,-9999,-9999,82.34,-9999,-9999,7.94,-9999,-9999,8.15,-9999,-9999,7.98,-9999,-9999,400,142.92,0.3,29.09,7.2,15.71,-9999,-9999
NGADG0071,Organic,HCP,trough,8,20,3.53,22.5,20,Anoxic,8,68,92.57,-9999,-9999,92.57,-9999,-9999,82.34,-9999,-9999,8.65,-9999,-9999,9.01,-9999,-9999,8.7,-9999,-9999,400,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0071,Organic,HCP,trough,8,20,3.53,22.5,20,Anoxic,8,73,94.98,-9999,-9999,94.98,-9999,-9999,84.53,-9999,-9999,9.17,-9999,-9999,9.57,-9999,-9999,9.24,-9999,-9999,400,144.74,0,30.29,7.56,15.37,-9999,-9999
NGADG0071,Organic,HCP,trough,8,20,3.53,22.5,20,Anoxic,8,82,99.34,-9999,-9999,99.34,-9999,-9999,88.45,-9999,-9999,10.08,-9999,-9999,10.56,-9999,-9999,10.07,-9999,-9999,400,147.52,0,32.02,8.04,14.84,-9999,-9999
NGADG0071,Organic,HCP,trough,8,20,3.53,22.5,20,Anoxic,8,87,101.36,-9999,-9999,101.36,-9999,-9999,90.36,-9999,-9999,10.57,-9999,-9999,11.06,-9999,-9999,10.52,-9999,-9999,400,158.98,0,34.99,9.08,15.44,-9999,-9999
NGADG0071,Organic,HCP,trough,8,20,3.53,22.5,20,Anoxic,8,101,104.33,-9999,-9999,104.33,-9999,-9999,94.06,-9999,-9999,11.6,-9999,-9999,11.8,-9999,-9999,11.56,-9999,-9999,400,161.21,0,35.69,9.33,15.46,-9999,-9999
NGADG0071,Organic,HCP,trough,8,20,3.53,22.5,20,Anoxic,8,122,109.23,-9999,-9999,109.23,-9999,-9999,98.51,-9999,-9999,12.92,-9999,-9999,13.21,-9999,-9999,12.83,-9999,-9999,400,150.59,0,34.19,8.47,14.2,-9999,-9999
NGADG0071,Organic,HCP,trough,8,20,3.53,22.5,20,Anoxic,8,144,114.67,-9999,-9999,114.67,-9999,-9999,102.81,-9999,-9999,14.1,-9999,-9999,14.81,-9999,-9999,14.19,-9999,-9999,400,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0071,Organic,HCP,trough,8,20,3.53,22.5,20,Anoxic,8,147,115.87,-9999,-9999,115.87,-9999,-9999,103.97,-9999,-9999,14.34,-9999,-9999,15.01,-9999,-9999,14.38,-9999,-9999,400,171.03,0,40.87,9.99,14.83,-9999,-9999
NGADG0071,Organic,HCP,trough,8,20,3.53,22.5,20,Anoxic,8,150,119.14,-9999,-9999,119.14,-9999,-9999,107.17,-9999,-9999,14.99,-9999,-9999,15.63,-9999,-9999,14.93,-9999,-9999,400,175.37,0,41.49,10.25,15.41,-9999,-9999
NGADG0071,Organic,HCP,trough,8,20,3.53,22.5,20,Anoxic,8,154,121.91,-9999,-9999,121.91,-9999,-9999,109.79,-9999,-9999,15.55,-9999,-9999,16.22,-9999,-9999,15.47,-9999,-9999,400,179.94,0,42.47,10.4,15.95,-9999,-9999
NGADG0071,Organic,HCP,trough,8,20,3.53,22.5,20,Anoxic,8,160,124.15,-9999,-9999,124.15,-9999,-9999,111.9,-9999,-9999,16,-9999,-9999,16.73,-9999,-9999,15.96,-9999,-9999,400,177.5,0,41.52,10.14,16.01,-9999,-9999
NGADG0071,Organic,HCP,trough,8,20,3.53,22.5,20,Anoxic,8,168,126.06,-9999,-9999,126.06,-9999,-9999,113.88,-9999,-9999,16.52,-9999,-9999,17.23,-9999,-9999,16.51,-9999,-9999,400,182.87,0,42.87,10.35,16.52,-9999,-9999
NGADG0071,Organic,HCP,trough,8,20,3.53,22.5,20,Anoxic,8,188,129.3,-9999,-9999,129.3,-9999,-9999,117.56,-9999,-9999,17.75,-9999,-9999,18.39,-9999,-9999,17.83,-9999,-9999,400,178.21,0,42.9,10.11,15.52,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,0,-9999,0.15,Linear,-9999,0.16,Linear,-9999,0.16,Linear,-9999,0.09,Linear,-9999,0.1,Linear,-9999,0.1,Linear,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,1,1.48,-9999,-9999,1.45,-9999,-9999,1.42,-9999,-9999,0.09,-9999,-9999,0.1,-9999,-9999,0.09,-9999,-9999,50,0.95,0.04,0.08,0.25,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,3,4.17,-9999,-9999,4.04,-9999,-9999,4.09,-9999,-9999,0.31,-9999,-9999,0.33,-9999,-9999,0.29,-9999,-9999,50,1.67,0.02,0.06,0.51,0,-9999,-9999
NGADG0072,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,9,5,4.68,-9999,-9999,4.51,-9999,-9999,4.62,-9999,-9999,0.42,-9999,-9999,0.43,-9999,-9999,0.39,-9999,-9999,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,7,5.76,-9999,-9999,5.41,-9999,-9999,5.75,-9999,-9999,0.68,-9999,-9999,0.69,-9999,-9999,0.65,-9999,-9999,50,1.9,0.01,0.09,0.57,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,10,6.53,-9999,-9999,6.18,-9999,-9999,6.56,-9999,-9999,0.96,-9999,-9999,0.99,-9999,-9999,0.93,-9999,-9999,50,1.94,0.02,0.06,0.6,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,17,8.03,-9999,-9999,7.72,-9999,-9999,8.07,-9999,-9999,1.64,-9999,-9999,1.69,-9999,-9999,1.62,-9999,-9999,50,1.85,0.02,0.03,0.59,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,21,8.68,-9999,-9999,8.42,-9999,-9999,8.74,-9999,-9999,2.05,-9999,-9999,2.08,-9999,-9999,1.99,-9999,-9999,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,26,10.16,-9999,-9999,10.04,-9999,-9999,10.42,-9999,-9999,2.94,-9999,-9999,2.99,-9999,-9999,2.87,-9999,-9999,50,1.78,0.05,0.04,0.55,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,33,11.41,-9999,-9999,11.2,-9999,-9999,11.7,-9999,-9999,3.76,-9999,-9999,3.76,-9999,-9999,3.65,-9999,-9999,50,1.22,0.03,0.04,0.37,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,45,13.47,-9999,-9999,12.77,-9999,-9999,13.72,-9999,-9999,4.96,-9999,-9999,4.83,-9999,-9999,4.91,-9999,-9999,50,1.1,0.04,0.05,0.32,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,53,14.77,-9999,-9999,14.05,-9999,-9999,15.05,-9999,-9999,5.81,-9999,-9999,5.64,-9999,-9999,5.77,-9999,-9999,50,0.89,0.05,0.06,0.24,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,60,15.89,-9999,-9999,15.19,-9999,-9999,16.05,-9999,-9999,6.49,-9999,-9999,6.36,-9999,-9999,6.43,-9999,-9999,50,0.87,0.08,0.08,0.21,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,68,16.88,-9999,-9999,16.18,-9999,-9999,16.91,-9999,-9999,7.1,-9999,-9999,6.98,-9999,-9999,7.01,-9999,-9999,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,73,17.62,-9999,-9999,16.95,-9999,-9999,17.47,-9999,-9999,7.54,-9999,-9999,7.47,-9999,-9999,7.43,-9999,-9999,50,0.33,0.04,0.04,0.07,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,82,18.72,-9999,-9999,18.17,-9999,-9999,18.55,-9999,-9999,8.22,-9999,-9999,8.35,-9999,-9999,8.13,-9999,-9999,50,0.11,0.01,0.05,-9999,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,87,19.3,-9999,-9999,18.83,-9999,-9999,19.19,-9999,-9999,8.57,-9999,-9999,8.8,-9999,-9999,8.57,-9999,-9999,50,0.05,0.01,0.02,-9999,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,101,20.78,-9999,-9999,20.59,-9999,-9999,20.74,-9999,-9999,9.59,-9999,-9999,10,-9999,-9999,9.63,-9999,-9999,50,0.04,0.02,0.01,-9999,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,122,23.27,-9999,-9999,23.04,-9999,-9999,23.5,-9999,-9999,11.07,-9999,-9999,11.78,-9999,-9999,11.24,-9999,-9999,50,0.05,0.03,0.01,-9999,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,144,26.47,-9999,-9999,26.17,-9999,-9999,27.76,-9999,-9999,13.36,-9999,-9999,14.09,-9999,-9999,13.9,-9999,-9999,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,147,27.21,-9999,-9999,26.94,-9999,-9999,28.6,-9999,-9999,13.78,-9999,-9999,14.53,-9999,-9999,14.35,-9999,-9999,50,0.55,0.01,0.03,0.16,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,150,28.17,-9999,-9999,28.01,-9999,-9999,29.66,-9999,-9999,14.66,-9999,-9999,15.36,-9999,-9999,15.2,-9999,-9999,50,0.24,0.01,0.01,0.07,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,154,28.83,-9999,-9999,28.75,-9999,-9999,30.37,-9999,-9999,15.21,-9999,-9999,16.04,-9999,-9999,15.81,-9999,-9999,50,0.03,0.01,0.01,-9999,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,160,29.48,-9999,-9999,29.41,-9999,-9999,31.09,-9999,-9999,15.72,-9999,-9999,16.59,-9999,-9999,16.33,-9999,-9999,50,0.05,0.01,0.02,-9999,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,168,30.14,-9999,-9999,30.05,-9999,-9999,31.82,-9999,-9999,16.25,-9999,-9999,17.18,-9999,-9999,16.91,-9999,-9999,50,0.07,0.01,0.03,-9999,0,-9999,-9999
NGADG0071,mineral,HCP,trough,22,45,0.94,11.6,21,Anoxic,8,188,32.13,-9999,-9999,32,-9999,-9999,34.03,-9999,-9999,17.97,-9999,-9999,18.85,-9999,-9999,18.75,-9999,-9999,50,0.03,0.01,0.01,-9999,0,-9999,-9999
