File name:,NGADG0048.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contact:,"Jianqiu Zheng (zhengj@ornl.gov), David Graham (grahamde@ornl.gov)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date Modified:,2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modified By:,Jianqiu Zheng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGEE Arctic Dataset DOI:,https://doi.org/10.5440/1440029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cite Dataset As:,"Jianqiu Zheng, Taniya RoyChowdhury, Elizabeth Herndon, Ziming Yang, Baohua Gu, Stan Wullschleger, David Graham. 2018. Synthesis of Soil Geochemical Characteristics and Organic Carbon Degradation from Arctic Polygon Tundra, Barrow, Alaska. Next Generation Ecosystem Experiments Arctic Data Collection, Oak Ridge National Laboratory, U.S. Department of Energy, Oak Ridge, Tennessee, USA. Dataset accessed on [insert_date] at https://doi.org/10.5440/1440029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core_ID,Soil_layer,Polygon Type,Microtopography,Upper_depth_of_soil_layer,Lower_depth_of_soil_layer,Moisture,SOC,C_N_ratio,Headspace,Incubation_Temperature,Incubation_Time,CO2_1,CO2_1_Rate,CO2_1_Fit,CO2_2,CO2_2_Rate,CO2_2_Fit,CO2_3,CO2_3_Rate,CO2_3_Fit,CH4_1,CH4_1_Rate,CH4_1_Fit,CH4_2,CH4_2_Rate,CH4_2_Fit,CH4_3,CH4_3_Rate,CH4_3_Fit,WEOC,TOAC,Formate,Acetate,Propionate,Butyrate,Fe_II,pH
NGADG0048,Organic,HCP,Trough,10,30,2.2,31.01,20,Anoxic,4,0,-9999,3.53,Hyperbolic,-9999,3.22,Hyperbolic,-9999,3.72,Hyperbolic,-9999,0.0905,Sigmoidal,-9999,0.086,Sigmoidal,-9999,0.0867,Sigmoidal,277.99,87.72,-9999,-9999,-9999,-9999,56.37,5.06
NGADG0048,Organic,HCP,Trough,10,30,2.2,31.01,20,Anoxic,4,2,2,-9999,-9999,2.1,-9999,-9999,1.95,-9999,-9999,0.000443,-9999,-9999,0.000443,-9999,-9999,0.000443,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Organic,HCP,Trough,10,30,2.2,31.01,20,Anoxic,4,6,6.27,-9999,-9999,6.91,-9999,-9999,6.03,-9999,-9999,0.000443,-9999,-9999,0.000443,-9999,-9999,0.000443,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Organic,HCP,Trough,10,30,2.2,31.01,20,Anoxic,4,10,27.6,-9999,-9999,27.1,-9999,-9999,35.2,-9999,-9999,0.265,-9999,-9999,0.0505,-9999,-9999,0.207,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Organic,HCP,Trough,10,30,2.2,31.01,20,Anoxic,4,17,30.7,-9999,-9999,29.7,-9999,-9999,36.3,-9999,-9999,0.724,-9999,-9999,0.569,-9999,-9999,0.581,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Organic,HCP,Trough,10,30,2.2,31.01,20,Anoxic,4,21,33,-9999,-9999,35.2,-9999,-9999,31.5,-9999,-9999,1.44,-9999,-9999,1.33,-9999,-9999,1.41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Organic,HCP,Trough,10,30,2.2,31.01,20,Anoxic,4,31,32.4,-9999,-9999,34,-9999,-9999,41.3,-9999,-9999,2.04,-9999,-9999,1.69,-9999,-9999,1.48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Organic,HCP,Trough,10,30,2.2,31.01,20,Anoxic,4,42,37.4,-9999,-9999,44.8,-9999,-9999,46.9,-9999,-9999,1.94,-9999,-9999,1.77,-9999,-9999,1.45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Organic,HCP,Trough,10,30,2.2,31.01,20,Anoxic,4,52,38.5,-9999,-9999,41.5,-9999,-9999,47.8,-9999,-9999,2.28,-9999,-9999,2.11,-9999,-9999,1.71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Organic,HCP,Trough,10,30,2.2,31.01,20,Anoxic,8,0,-9999,6,Hyperbolic,-9999,6.62,Hyperbolic,-9999,9.1,Hyperbolic,-9999,0.1212,Sigmoidal,-9999,0.1179,Sigmoidal,-9999,0.0732,Sigmoidal,277.99,87.72,-9999,-9999,-9999,-9999,56.37,5.06
NGADG0048,Organic,HCP,Trough,10,30,2.2,31.01,20,Anoxic,8,2,5.49,-9999,-9999,5.07,-9999,-9999,4.33,-9999,-9999,0.000429,-9999,-9999,0.000429,-9999,-9999,0.000429,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Organic,HCP,Trough,10,30,2.2,31.01,20,Anoxic,8,6,22.3,-9999,-9999,26.9,-9999,-9999,30.5,-9999,-9999,0.049,-9999,-9999,0.034,-9999,-9999,0.027,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Organic,HCP,Trough,10,30,2.2,31.01,20,Anoxic,8,10,28,-9999,-9999,31.5,-9999,-9999,38.9,-9999,-9999,0.341,-9999,-9999,0.262,-9999,-9999,0.214,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Organic,HCP,Trough,10,30,2.2,31.01,20,Anoxic,8,17,31.5,-9999,-9999,34.1,-9999,-9999,36.8,-9999,-9999,1.35,-9999,-9999,1.29,-9999,-9999,0.825,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Organic,HCP,Trough,10,30,2.2,31.01,20,Anoxic,8,21,40.1,-9999,-9999,39.1,-9999,-9999,52.2,-9999,-9999,0.439,-9999,-9999,0.414,-9999,-9999,0.212,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Organic,HCP,Trough,10,30,2.2,31.01,20,Anoxic,8,31,46.7,-9999,-9999,39.1,-9999,-9999,52.4,-9999,-9999,2.61,-9999,-9999,2.81,-9999,-9999,1.64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Organic,HCP,Trough,10,30,2.2,31.01,20,Anoxic,8,42,40.1,-9999,-9999,44.6,-9999,-9999,46.6,-9999,-9999,2.38,-9999,-9999,2.23,-9999,-9999,1.67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Organic,HCP,Trough,10,30,2.2,31.01,20,Anoxic,8,52,41,-9999,-9999,48.2,-9999,-9999,45.6,-9999,-9999,2.85,-9999,-9999,2.73,-9999,-9999,1.81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,-2,0,-9999,0.01,Hyperbolic,-9999,0.01,Hyperbolic,-9999,0.1,Hyperbolic,-9999,0.0576,Sigmoidal,-9999,0.0375,Sigmoidal,-9999,0.0279,Sigmoidal,136.64,3.91,-9999,-9999,-9999,-9999,28.76,5.31
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,-2,2,0.385,-9999,-9999,0.493,-9999,-9999,0.369,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,-2,6,0.411,-9999,-9999,0.537,-9999,-9999,0.411,-9999,-9999,0.158,-9999,-9999,0.0825,-9999,-9999,0.0722,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,-2,10,0.403,-9999,-9999,0.285,-9999,-9999,0.814,-9999,-9999,0.159,-9999,-9999,0.0699,-9999,-9999,0.0724,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,-2,17,0.59,-9999,-9999,0.653,-9999,-9999,0.47,-9999,-9999,0.126,-9999,-9999,0.126,-9999,-9999,0.124,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,-2,21,0.439,-9999,-9999,0.414,-9999,-9999,0.212,-9999,-9999,0.264,-9999,-9999,0.184,-9999,-9999,0.193,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,-2,31,0.785,-9999,-9999,0.832,-9999,-9999,1.15,-9999,-9999,0.288,-9999,-9999,0.244,-9999,-9999,0.251,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,-2,42,0.872,-9999,-9999,0.73,-9999,-9999,0.95,-9999,-9999,0.334,-9999,-9999,0.282,-9999,-9999,0.289,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,-2,52,0.792,-9999,-9999,0.819,-9999,-9999,1.02,-9999,-9999,0.312,-9999,-9999,0.3,-9999,-9999,0.306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,4,0,-9999,0.07,Hyperbolic,-9999,0.07,Hyperbolic,-9999,0.36,Hyperbolic,-9999,0.0706,Sigmoidal,-9999,0.0874,Sigmoidal,-9999,0.0828,Sigmoidal,136.64,3.91,-9999,-9999,-9999,-9999,28.76,5.31
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,4,2,0.435,-9999,-9999,0.534,-9999,-9999,0.578,-9999,-9999,0,-9999,-9999,0.0961,-9999,-9999,0.129,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,4,6,0.397,-9999,-9999,0.424,-9999,-9999,0.686,-9999,-9999,0.114,-9999,-9999,0.116,-9999,-9999,0.142,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,4,10,0.734,-9999,-9999,0.735,-9999,-9999,2.33,-9999,-9999,0.133,-9999,-9999,0.133,-9999,-9999,0.143,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,4,17,0.733,-9999,-9999,0.867,-9999,-9999,3.35,-9999,-9999,0.153,-9999,-9999,0.134,-9999,-9999,0.128,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,4,21,1.5,-9999,-9999,1.1,-9999,-9999,4.22,-9999,-9999,0.161,-9999,-9999,0.179,-9999,-9999,0.141,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,4,31,1.52,-9999,-9999,1.13,-9999,-9999,4.14,-9999,-9999,0.196,-9999,-9999,0.19,-9999,-9999,0.185,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,4,42,1.67,-9999,-9999,2.36,-9999,-9999,4.34,-9999,-9999,0.205,-9999,-9999,0.212,-9999,-9999,0.241,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,4,52,4.48,-9999,-9999,4.26,-9999,-9999,4.48,-9999,-9999,0.352,-9999,-9999,0.336,-9999,-9999,0.241,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,8,0,-9999,0.14,Hyperbolic,-9999,0.26,Hyperbolic,-9999,0.09,Hyperbolic,-9999,0.1265,Sigmoidal,-9999,0.1804,Sigmoidal,-9999,0.1334,Sigmoidal,136.64,3.91,-9999,-9999,-9999,-9999,28.76,5.31
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,8,2,0.389,-9999,-9999,0.667,-9999,-9999,0.463,-9999,-9999,0.137,-9999,-9999,0.0455,-9999,-9999,0.0674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,8,6,0.618,-9999,-9999,1.09,-9999,-9999,0.5,-9999,-9999,0.197,-9999,-9999,0.143,-9999,-9999,0.138,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,8,10,0.945,-9999,-9999,0.857,-9999,-9999,0.599,-9999,-9999,0.213,-9999,-9999,0.154,-9999,-9999,0.157,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,8,17,1.58,-9999,-9999,1.31,-9999,-9999,0.996,-9999,-9999,0.327,-9999,-9999,0.205,-9999,-9999,0.271,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,8,21,2.12,-9999,-9999,1.82,-9999,-9999,1.09,-9999,-9999,0.334,-9999,-9999,0.229,-9999,-9999,0.28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,8,31,2.21,-9999,-9999,2.02,-9999,-9999,1.65,-9999,-9999,0.346,-9999,-9999,0.257,-9999,-9999,0.303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,8,42,2.9,-9999,-9999,1.87,-9999,-9999,1.74,-9999,-9999,0.388,-9999,-9999,0.268,-9999,-9999,0.329,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0048,Mineral,HCP,Trough,30,50,1.38,17.26,21,Anoxic,8,52,2.93,-9999,-9999,1.94,-9999,-9999,1.92,-9999,-9999,0.691,-9999,-9999,0.265,-9999,-9999,0.608,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
