File name:,NGADG0005.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contact:,"Jianqiu Zheng (zhengj@ornl.gov), David Graham (grahamde@ornl.gov)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date Modified:,2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modified By:,Jianqiu Zheng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGEE Arctic Dataset DOI:,https://doi.org/10.5440/1440029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cite Dataset As:,"Jianqiu Zheng, Taniya RoyChowdhury, Elizabeth Herndon, Ziming Yang, Baohua Gu, Stan Wullschleger, David Graham. 2018. Synthesis of Soil Geochemical Characteristics and Organic Carbon Degradation from Arctic Polygon Tundra, Barrow, Alaska. Next Generation Ecosystem Experiments Arctic Data Collection, Oak Ridge National Laboratory, U.S. Department of Energy, Oak Ridge, Tennessee, USA. Dataset accessed on [insert_date] at https://doi.org/10.5440/1440029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core_ID,Soil_layer,Polygon Type,Microtopography,Upper_depth_of_soil_layer,Lower_depth_of_soil_layer,Moisture,SOC,C_N_ratio,Headspace,Incubation_Temperature,Incubation_Time,CO2_1,CO2_1_Rate,CO2_1_Fit,CO2_2,CO2_2_Rate,CO2_2_Fit,CO2_3,CO2_3_Rate,CO2_3_Fit,CH4_1,CH4_1_Rate,CH4_1_Fit,CH4_2,CH4_2_Rate,CH4_2_Fit,CH4_3,CH4_3_Rate,CH4_3_Fit,WEOC,TOAC,Formate,Acetate,Propionate,Butyrate,Fe_II,pH
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,4,7,31.7,-9999,-9999,34.7,-9999,-9999,-9999,-9999,-9999,0.143,-9999,-9999,0.129,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,4,15,50.9,-9999,-9999,57.5,-9999,-9999,-9999,-9999,-9999,0.548,-9999,-9999,0.585,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.6,5.21
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,4,20,55.6,-9999,-9999,62.7,-9999,-9999,-9999,-9999,-9999,0.818,-9999,-9999,0.908,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,4,25,59.8,-9999,-9999,68.2,-9999,-9999,-9999,-9999,-9999,0.821,-9999,-9999,1.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,4,29,63.9,-9999,-9999,72.8,-9999,-9999,-9999,-9999,-9999,1.01,-9999,-9999,1.28,-9999,-9999,-9999,-9999,-9999,645,0.369,0.03,0.03,0.09,0,71.6,5.92
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,4,36,98.4,-9999,-9999,104,-9999,-9999,-9999,-9999,-9999,0.587,-9999,-9999,0.798,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,4,42,91.5,-9999,-9999,114,-9999,-9999,-9999,-9999,-9999,0.602,-9999,-9999,0.84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,4,49,109,-9999,-9999,117,-9999,-9999,-9999,-9999,-9999,0.756,-9999,-9999,0.91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,4,55,133,-9999,-9999,131,-9999,-9999,-9999,-9999,-9999,0.777,-9999,-9999,0.834,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,137.6,6.02
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,8,0,-9999,6.06,Hyperbolic,-9999,6.28,Hyperbolic,-9999,-9999,-9999,-9999,0.1959,Linear,-9999,0.1952,Linear,-9999,-9999,-9999,452,0.421,0.03,0.06,0.09,0,5.91,5.21
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,8,1,10.2,-9999,-9999,10.2,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,8,3,26.4,-9999,-9999,26.3,-9999,-9999,-9999,-9999,-9999,0.159,-9999,-9999,0.156,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,8,5,34.3,-9999,-9999,36,-9999,-9999,-9999,-9999,-9999,0.318,-9999,-9999,0.315,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,8,7,45,-9999,-9999,47.3,-9999,-9999,-9999,-9999,-9999,0.529,-9999,-9999,0.522,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,8,15,79.9,-9999,-9999,82.3,-9999,-9999,-9999,-9999,-9999,1.77,-9999,-9999,1.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.8,5.5
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,8,20,93.4,-9999,-9999,97.7,-9999,-9999,-9999,-9999,-9999,3.41,-9999,-9999,3.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,8,25,108,-9999,-9999,112,-9999,-9999,-9999,-9999,-9999,4.51,-9999,-9999,4.27,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,8,29,113,-9999,-9999,113,-9999,-9999,-9999,-9999,-9999,5.61,-9999,-9999,5.11,-9999,-9999,-9999,-9999,-9999,622,16.456,0.21,4.75,2.25,0,76.5,6
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,8,36,159,-9999,-9999,160,-9999,-9999,-9999,-9999,-9999,4.48,-9999,-9999,4.23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,8,42,159,-9999,-9999,168,-9999,-9999,-9999,-9999,-9999,7.48,-9999,-9999,7.31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,8,49,166,-9999,-9999,165,-9999,-9999,-9999,-9999,-9999,8.78,-9999,-9999,8.96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Organic,LCP,Rim,0,8,3.67,38.89,17,Anoxic,8,55,204,-9999,-9999,211,-9999,-9999,-9999,-9999,-9999,11.2,-9999,-9999,11.2,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,87.2,6
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,-2,0,-9999,0.0362,Hyperbolic,-9999,0.05,Hyperbolic,-9999,0.03,Hyperbolic,-9999,0.05,Hyperbolic,-9999,0.014,Hyperbolic,-9999,0.006,Hyperbolic,31.7,3.955,0.26,1.65,0.13,0,17,4.54
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,-2,1,1.08,-9999,-9999,0.444,-9999,-9999,1.22,-9999,-9999,0.0213,-9999,-9999,0.0408,-9999,-9999,0.0216,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,-2,3,1.02,-9999,-9999,0.945,-9999,-9999,1.07,-9999,-9999,0.0323,-9999,-9999,0.0442,-9999,-9999,0.0412,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,-2,5,1.05,-9999,-9999,1.02,-9999,-9999,1.14,-9999,-9999,0.0317,-9999,-9999,0.0443,-9999,-9999,0.0433,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,-2,7,1.34,-9999,-9999,1.27,-9999,-9999,1.38,-9999,-9999,0.0453,-9999,-9999,0.0501,-9999,-9999,0.0583,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,-2,15,1.35,-9999,-9999,1.21,-9999,-9999,1.53,-9999,-9999,0.0643,-9999,-9999,0.0593,-9999,-9999,0.0751,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.4,4.54
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,-2,20,1.79,-9999,-9999,1.79,-9999,-9999,1.76,-9999,-9999,0.0788,-9999,-9999,0.0761,-9999,-9999,0.0911,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,-2,25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0787,-9999,-9999,0.077,-9999,-9999,0.0984,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,-2,29,1.62,-9999,-9999,1.48,-9999,-9999,1.53,-9999,-9999,0.102,-9999,-9999,0.0996,-9999,-9999,0.127,-9999,-9999,38.3,6.96,0.27,1.63,1.14,0,32.4,4.6
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,-2,36,1.49,-9999,-9999,1.27,-9999,-9999,1.59,-9999,-9999,0.0772,-9999,-9999,0.0568,-9999,-9999,0.0917,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,-2,42,1.37,-9999,-9999,1.51,-9999,-9999,1.7,-9999,-9999,0.0776,-9999,-9999,0.066,-9999,-9999,0.108,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,-2,49,1.98,-9999,-9999,1.77,-9999,-9999,2.25,-9999,-9999,0.131,-9999,-9999,0.108,-9999,-9999,0.175,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,-2,55,1.11,-9999,-9999,2.71,-9999,-9999,2.72,-9999,-9999,0.176,-9999,-9999,0.13,-9999,-9999,0.203,-9999,-9999,22.5,0.423,0.03,0.06,0.09,0,28.3,4.9
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,4,0,-9999,0.113,Hyperbolic,-9999,0.1,Hyperbolic,-9999,0.16,Hyperbolic,-9999,0.098,Hyperbolic,-9999,0.077,Hyperbolic,-9999,0.087,Hyperbolic,31.7,3.955,0.26,1.65,0.13,0,17,4.54
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,4,1,1.7,-9999,-9999,1.09,-9999,-9999,0.315,-9999,-9999,0.0635,-9999,-9999,0.0535,-9999,-9999,0.0471,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,4,3,1.99,-9999,-9999,1.34,-9999,-9999,1.74,-9999,-9999,0.126,-9999,-9999,0.0941,-9999,-9999,0.0939,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,4,5,2.21,-9999,-9999,1.55,-9999,-9999,2.12,-9999,-9999,0.153,-9999,-9999,0.12,-9999,-9999,0.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,4,7,2.96,-9999,-9999,2.13,-9999,-9999,2.91,-9999,-9999,0.258,-9999,-9999,0.2,-9999,-9999,0.21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,4,15,3.85,-9999,-9999,2.85,-9999,-9999,4.12,-9999,-9999,0.776,-9999,-9999,0.623,-9999,-9999,0.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.8,4.54
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,4,20,4.49,-9999,-9999,3.42,-9999,-9999,4.89,-9999,-9999,1.43,-9999,-9999,1.12,-9999,-9999,1.32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,4,25,4.14,-9999,-9999,2.87,-9999,-9999,4.56,-9999,-9999,1.47,-9999,-9999,1.18,-9999,-9999,1.32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,4,29,4.96,-9999,-9999,3.85,-9999,-9999,5.69,-9999,-9999,2.49,-9999,-9999,1.98,-9999,-9999,2.23,-9999,-9999,35,3.063,0.03,0.8,0.48,0,32.6,5.34
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,4,36,6.46,-9999,-9999,4.88,-9999,-9999,7.62,-9999,-9999,1.43,-9999,-9999,1.14,-9999,-9999,1.31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,4,42,6.94,-9999,-9999,5.5,-9999,-9999,8.09,-9999,-9999,1.83,-9999,-9999,1.48,-9999,-9999,1.68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,4,49,6.68,-9999,-9999,5.19,-9999,-9999,7.98,-9999,-9999,1.73,-9999,-9999,1.39,-9999,-9999,1.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,4,55,8.14,-9999,-9999,6.95,-9999,-9999,10.3,-9999,-9999,1.84,-9999,-9999,1.46,-9999,-9999,1.69,-9999,-9999,33.3,0.423,0.03,0.06,0.09,0,24.8,5.12
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,8,0,-9999,0.2285,Hyperbolic,-9999,0.26,Hyperbolic,-9999,0.26,Hyperbolic,-9999,0.131,Hyperbolic,-9999,0.174,Hyperbolic,-9999,0.156,Hyperbolic,31.7,3.955,0.26,1.65,0.13,0,17,4.54
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,8,1,1.39,-9999,-9999,1.34,-9999,-9999,1.68,-9999,-9999,0.0732,-9999,-9999,0.0762,-9999,-9999,0.0731,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,8,3,1.95,-9999,-9999,2.15,-9999,-9999,2.51,-9999,-9999,0.206,-9999,-9999,0.213,-9999,-9999,0.202,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,8,5,2.13,-9999,-9999,2.61,-9999,-9999,3.16,-9999,-9999,0.254,-9999,-9999,0.27,-9999,-9999,0.252,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,8,7,2.97,-9999,-9999,3.42,-9999,-9999,3.99,-9999,-9999,0.435,-9999,-9999,0.463,-9999,-9999,0.432,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,8,15,4.43,-9999,-9999,5.38,-9999,-9999,6.25,-9999,-9999,1.61,-9999,-9999,2.03,-9999,-9999,1.81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.8,4.54
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,8,20,5.35,-9999,-9999,6.32,-9999,-9999,7.53,-9999,-9999,2.18,-9999,-9999,2.68,-9999,-9999,2.52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,8,25,5.36,-9999,-9999,6.58,-9999,-9999,7.09,-9999,-9999,2.31,-9999,-9999,2.84,-9999,-9999,2.52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,8,29,8.27,-9999,-9999,7.79,-9999,-9999,8.68,-9999,-9999,3.97,-9999,-9999,4.89,-9999,-9999,4.33,-9999,-9999,31.7,3.626,0.03,0.41,0.92,0,32.7,5.5
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,8,36,9.27,-9999,-9999,11,-9999,-9999,11.7,-9999,-9999,2.62,-9999,-9999,2.87,-9999,-9999,2.68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,8,42,10.4,-9999,-9999,12.7,-9999,-9999,13,-9999,-9999,3.49,-9999,-9999,3.94,-9999,-9999,3.59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,8,49,11.3,-9999,-9999,13.3,-9999,-9999,12.9,-9999,-9999,3.46,-9999,-9999,3.9,-9999,-9999,3.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0005,Mineral,LCP,Rim,8,42,0.74,14.67,26,Anoxic,8,55,14.8,-9999,-9999,16.6,-9999,-9999,17.1,-9999,-9999,4.27,-9999,-9999,4.53,-9999,-9999,4.11,-9999,-9999,34.2,0.423,0.03,0.06,0.09,0,24.1,5.03
