File name:,NGADG0073.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contact:,"Jianqiu Zheng (zhengj@ornl.gov), David Graham (grahamde@ornl.gov)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date Modified:,2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modified By:,Jianqiu Zheng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGEE Arctic Dataset DOI:,https://doi.org/10.5440/1440029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cite Dataset As:,"Jianqiu Zheng, Taniya RoyChowdhury, Elizabeth Herndon, Ziming Yang, Baohua Gu, Stan Wullschleger, David Graham. 2018. Synthesis of Soil Geochemical Characteristics and Organic Carbon Degradation from Arctic Polygon Tundra, Barrow, Alaska. Next Generation Ecosystem Experiments Arctic Data Collection, Oak Ridge National Laboratory, U.S. Department of Energy, Oak Ridge, Tennessee, USA. Dataset accessed on [insert_date] at https://doi.org/10.5440/1440029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core_ID,Soil_layer,Polygon Type,Microtopography,Upper_depth_of_soil_layer,Lower_depth_of_soil_layer,Moisture,SOC,C_N_ratio,Headspace,Incubation_Temperature,Incubation_Time,CO2_1,CO2_1_Rate,CO2_1_Fit,CO2_2,CO2_2_Rate,CO2_2_Fit,CO2_3,CO2_3_Rate,CO2_3_Fit,CH4_1,CH4_1_Rate,CH4_1_Fit,CH4_2,CH4_2_Rate,CH4_2_Fit,CH4_3,CH4_3_Rate,CH4_3_Fit,WEOC,TOAC,Formate,Acetate,Propionate,Butyrate,Fe_II,pH
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,-2,53,6.88,-9999,-9999,6.72,-9999,-9999,-9999,-9999,-9999,3.28,-9999,-9999,3.79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,4,0,-9999,0.68,Hyperbolic,-9999,0.48,Hyperbolic,-9999,-9999,-9999,-9999,0.17,Linear,-9999,0.15,Linear,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.02
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,4,1,1.64,-9999,-9999,0.975,-9999,-9999,-9999,-9999,-9999,0.0832,-9999,-9999,0.0579,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,4,3,2.41,-9999,-9999,2.26,-9999,-9999,-9999,-9999,-9999,0.395,-9999,-9999,0.439,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,4,5,2.87,-9999,-9999,2.6,-9999,-9999,-9999,-9999,-9999,0.486,-9999,-9999,0.572,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,4,8,3.64,-9999,-9999,3.36,-9999,-9999,-9999,-9999,-9999,1.15,-9999,-9999,1.38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,4,13,4.61,-9999,-9999,4.55,-9999,-9999,-9999,-9999,-9999,2.01,-9999,-9999,2.44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,4,15,5.04,-9999,-9999,4.83,-9999,-9999,-9999,-9999,-9999,2.37,-9999,-9999,1.84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,4,19,5.81,-9999,-9999,5.67,-9999,-9999,-9999,-9999,-9999,3.16,-9999,-9999,3.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,4,34,7.48,-9999,-9999,8.32,-9999,-9999,-9999,-9999,-9999,4.87,-9999,-9999,5.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,4,41,7.91,-9999,-9999,9.38,-9999,-9999,-9999,-9999,-9999,5.42,-9999,-9999,5.71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,4,53,9.11,-9999,-9999,11,-9999,-9999,-9999,-9999,-9999,6.69,-9999,-9999,6.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,8,0,-9999,1.05,Hyperbolic,-9999,0.84,Hyperbolic,-9999,-9999,-9999,-9999,0.38,Linear,-9999,0.27,Linear,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.02
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,8,1,2,-9999,-9999,1.61,-9999,-9999,-9999,-9999,-9999,0.103,-9999,-9999,0.0777,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,8,3,3.67,-9999,-9999,2.79,-9999,-9999,-9999,-9999,-9999,0.77,-9999,-9999,0.667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,8,5,4.47,-9999,-9999,3.43,-9999,-9999,-9999,-9999,-9999,1.13,-9999,-9999,0.854,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,8,8,5.87,-9999,-9999,4.63,-9999,-9999,-9999,-9999,-9999,2.62,-9999,-9999,2.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,8,13,7.58,-9999,-9999,6.05,-9999,-9999,-9999,-9999,-9999,4.34,-9999,-9999,3.31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,8,15,8.43,-9999,-9999,6.45,-9999,-9999,-9999,-9999,-9999,5.19,-9999,-9999,3.67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,8,19,9.45,-9999,-9999,7.03,-9999,-9999,-9999,-9999,-9999,6.24,-9999,-9999,4.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,8,34,11.6,-9999,-9999,8.62,-9999,-9999,-9999,-9999,-9999,9.11,-9999,-9999,6.19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,8,41,12.7,-9999,-9999,9.8,-9999,-9999,-9999,-9999,-9999,10.6,-9999,-9999,7.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Mineral,LCP,Center,15,40,1.06,17.58,18,Anoxic,8,53,15.3,-9999,-9999,11.6,-9999,-9999,-9999,-9999,-9999,13.4,-9999,-9999,9.47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,-2,0,-9999,0.29,Hyperbolic,-9999,0.37,Hyperbolic,-9999,0.29,Hyperbolic,-9999,0.0026,Hyperbolic,-9999,0.0032,Hyperbolic,-9999,0.0025,Hyperbolic,36,-9999,-9999,-9999,-9999,-9999,15.6,7.06
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,-2,1,0.421,-9999,-9999,0.828,-9999,-9999,1.01,-9999,-9999,0.000426,-9999,-9999,0.00342,-9999,-9999,0.00476,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,-2,3,1.11,-9999,-9999,0.866,-9999,-9999,1.1,-9999,-9999,0.00422,-9999,-9999,0.00516,-9999,-9999,0.00507,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,-2,5,1.55,-9999,-9999,1.47,-9999,-9999,1.48,-9999,-9999,0.0109,-9999,-9999,0.00899,-9999,-9999,0.00564,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,-2,8,1.61,-9999,-9999,1.59,-9999,-9999,1.81,-9999,-9999,0.0116,-9999,-9999,0.0103,-9999,-9999,0.00818,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,-2,13,1.7,-9999,-9999,1.72,-9999,-9999,2.02,-9999,-9999,0.0161,-9999,-9999,0.0137,-9999,-9999,0.0125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,-2,15,1.25,-9999,-9999,1.71,-9999,-9999,2.22,-9999,-9999,0.0103,-9999,-9999,0.0148,-9999,-9999,0.0133,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,-2,19,2.1,-9999,-9999,2,-9999,-9999,2.35,-9999,-9999,0.0165,-9999,-9999,0.0149,-9999,-9999,0.0125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,-2,24,2.69,-9999,-9999,2.53,-9999,-9999,4,-9999,-9999,0.0182,-9999,-9999,0.016,-9999,-9999,0.0183,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,-2,34,2.8,-9999,-9999,2.9,-9999,-9999,3.19,-9999,-9999,0.0185,-9999,-9999,0.0169,-9999,-9999,0.0141,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,-2,41,3.85,-9999,-9999,2.6,-9999,-9999,4,-9999,-9999,0.0172,-9999,-9999,0.016,-9999,-9999,0.0119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,-2,53,2.85,-9999,-9999,3.03,-9999,-9999,4.65,-9999,-9999,0.0191,-9999,-9999,0.0175,-9999,-9999,0.0186,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,4,0,-9999,0.96,Hyperbolic,-9999,0.83,Hyperbolic,-9999,0.84,Hyperbolic,-9999,0.0098,Hyperbolic,-9999,0.004,Hyperbolic,-9999,0.0044,Hyperbolic,36,-9999,-9999,-9999,-9999,-9999,15.6,7.06
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,4,1,1.48,-9999,-9999,1.36,-9999,-9999,1.29,-9999,-9999,0.0126,-9999,-9999,0.00627,-9999,-9999,0.00718,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,4,3,1.64,-9999,-9999,1.67,-9999,-9999,1.78,-9999,-9999,0.0152,-9999,-9999,0.00788,-9999,-9999,0.0108,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,4,5,2.12,-9999,-9999,1.98,-9999,-9999,2.04,-9999,-9999,0.0172,-9999,-9999,0.0103,-9999,-9999,0.011,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,4,8,2.34,-9999,-9999,2.33,-9999,-9999,2.25,-9999,-9999,0.0199,-9999,-9999,0.0131,-9999,-9999,0.0122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,4,13,2.79,-9999,-9999,2.35,-9999,-9999,2.54,-9999,-9999,0.0242,-9999,-9999,0.0157,-9999,-9999,0.017,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,4,15,2.69,-9999,-9999,2.9,-9999,-9999,2.89,-9999,-9999,0.022,-9999,-9999,0.0185,-9999,-9999,0.0185,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,4,19,3.03,-9999,-9999,3.04,-9999,-9999,3.41,-9999,-9999,0.0232,-9999,-9999,0.0184,-9999,-9999,0.0187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,4,24,3.42,-9999,-9999,3.32,-9999,-9999,3.45,-9999,-9999,0.0255,-9999,-9999,0.0209,-9999,-9999,0.0201,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,4,34,2.95,-9999,-9999,3.17,-9999,-9999,3.46,-9999,-9999,0.0231,-9999,-9999,0.0198,-9999,-9999,0.0198,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,4,41,3.75,-9999,-9999,3.37,-9999,-9999,3.75,-9999,-9999,0.021,-9999,-9999,0.0205,-9999,-9999,0.0272,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,4,53,4.12,-9999,-9999,4.31,-9999,-9999,4.01,-9999,-9999,0.0428,-9999,-9999,0.0264,-9999,-9999,0.0216,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,8,0,-9999,1,Hyperbolic,-9999,0.84,Hyperbolic,-9999,0.91,Hyperbolic,-9999,0.0067,Hyperbolic,-9999,0.0042,Hyperbolic,-9999,0.0041,Hyperbolic,36,-9999,-9999,-9999,-9999,-9999,15.6,7.06
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,8,1,1.61,-9999,-9999,1.41,-9999,-9999,1.56,-9999,-9999,0.00906,-9999,-9999,0.00672,-9999,-9999,0.00631,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,8,3,2.07,-9999,-9999,1.88,-9999,-9999,2.04,-9999,-9999,0.0102,-9999,-9999,0.0112,-9999,-9999,0.0109,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,8,5,2.45,-9999,-9999,2.37,-9999,-9999,2.43,-9999,-9999,0.0136,-9999,-9999,0.0134,-9999,-9999,0.0116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,8,8,2.83,-9999,-9999,2.82,-9999,-9999,2.83,-9999,-9999,0.0153,-9999,-9999,0.0158,-9999,-9999,0.015,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,8,13,3.36,-9999,-9999,3.15,-9999,-9999,3.47,-9999,-9999,0.0371,-9999,-9999,0.0197,-9999,-9999,0.0201,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,8,15,3.56,-9999,-9999,3.69,-9999,-9999,3.59,-9999,-9999,0.0214,-9999,-9999,0.0221,-9999,-9999,0.0207,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,8,19,3.92,-9999,-9999,3.85,-9999,-9999,3.68,-9999,-9999,0.022,-9999,-9999,0.021,-9999,-9999,0.0199,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,8,24,4,-9999,-9999,4.24,-9999,-9999,4.07,-9999,-9999,0.0222,-9999,-9999,0.0266,-9999,-9999,0.0215,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,8,34,4.22,-9999,-9999,4.21,-9999,-9999,4.25,-9999,-9999,0.024,-9999,-9999,0.0266,-9999,-9999,0.0237,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,8,41,4.5,-9999,-9999,4.57,-9999,-9999,4.9,-9999,-9999,0.0262,-9999,-9999,0.0266,-9999,-9999,0.0252,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0073,Permafrost,LCP,Center,55,82,0.43,17.52,22,Anoxic,8,53,5.2,-9999,-9999,5.25,-9999,-9999,5.22,-9999,-9999,0.031,-9999,-9999,0.0307,-9999,-9999,0.0307,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
