File name:,NGADG0001.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contact:,"Jianqiu Zheng (zhengj@ornl.gov), David Graham (grahamde@ornl.gov)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date Modified:,2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modified By:,Jianqiu Zheng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGEE Arctic Dataset DOI:,https://doi.org/10.5440/1440029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cite Dataset As:,"Jianqiu Zheng, Taniya RoyChowdhury, Elizabeth Herndon, Ziming Yang, Baohua Gu, Stan Wullschleger, David Graham. 2018. Synthesis of Soil Geochemical Characteristics and Organic Carbon Degradation from Arctic Polygon Tundra, Barrow, Alaska. Next Generation Ecosystem Experiments Arctic Data Collection, Oak Ridge National Laboratory, U.S. Department of Energy, Oak Ridge, Tennessee, USA. Dataset accessed on [insert_date] at https://doi.org/10.5440/1440029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core_ID,Soil_layer,Polygon Type,Microtopography,Upper_depth_of_soil_layer,Lower_depth_of_soil_layer,Moisture,SOC,C_N_ratio,Headspace,Incubation_Temperature,Incubation_Time,CO2_1,CO2_1_Rate,CO2_1_Fit,CO2_2,CO2_2_Rate,CO2_2_Fit,CO2_3,CO2_3_Rate,CO2_3_Fit,CH4_1,CH4_1_Rate,CH4_1_Fit,CH4_2,CH4_2_Rate,CH4_2_Fit,CH4_3,CH4_3_Rate,CH4_3_Fit,WEOC,TOAC,Formate,Acetate,Propionate,Butyrate,Fe_II,pH
NGADG0001,Organic,HCP,Center,10,30,0.67,20.49,21,Oxic,4,10,0.9699,-9999,-9999,0.9412,-9999,-9999,0.9569,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Organic,HCP,Center,10,30,0.67,20.49,21,Oxic,4,28,4.8069,-9999,-9999,4.6662,-9999,-9999,4.743,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Organic,HCP,Center,10,30,0.67,20.49,21,Oxic,4,48,9.0802,-9999,-9999,7.0878,-9999,-9999,6.4927,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Organic,HCP,Center,10,30,0.67,20.49,21,Oxic,4,60,10.0635,-9999,-9999,13.2641,-9999,-9999,12.9577,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Organic,HCP,Center,10,30,0.67,20.49,21,Oxic,4,90,14.5181,-9999,-9999,11.7782,-9999,-9999,17.616,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,14.66,0.06,0.063,-9999,-9999,-9999,-9999,-9999
NGADG0001,Organic,HCP,Center,10,30,0.67,20.49,21,Oxic,8,0,-9999,0.22,Sigmoidal,-9999,0.23,Sigmoidal,-9999,0.2,Sigmoidal,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.36,4.7
NGADG0001,Organic,HCP,Center,10,30,0.67,20.49,21,Oxic,8,3,1.2786,-9999,-9999,1.5221,-9999,-9999,1.3755,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Organic,HCP,Center,10,30,0.67,20.49,21,Oxic,8,10,1.2696,-9999,-9999,1.3892,-9999,-9999,1.2064,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Organic,HCP,Center,10,30,0.67,20.49,21,Oxic,8,28,6.2733,-9999,-9999,6.8588,-9999,-9999,5.9643,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Organic,HCP,Center,10,30,0.67,20.49,21,Oxic,8,48,9.854,-9999,-9999,13.9809,-9999,-9999,15.2295,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Organic,HCP,Center,10,30,0.67,20.49,21,Oxic,8,60,18.4666,-9999,-9999,14.3241,-9999,-9999,13.687,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Organic,HCP,Center,10,30,0.67,20.49,21,Oxic,8,90,23.5837,-9999,-9999,21.5672,-9999,-9999,19.2849,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,17.99,0.13,-9999,-9999,0.045,-9999,-9999,-9999
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,-2,0,-9999,0.05,Sigmoidal,-9999,0.05,Sigmoidal,-9999,0.05,Sigmoidal,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,79.37,5.72
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,-2,3,0.0515,-9999,-9999,0.0459,-9999,-9999,0.0685,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,-2,10,0.1399,-9999,-9999,0.168,-9999,-9999,0.132,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,-2,28,0.0609,-9999,-9999,0.0936,-9999,-9999,0.0518,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,-2,48,0.6845,-9999,-9999,0.7021,-9999,-9999,0.6341,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,-2,60,1.6558,-9999,-9999,1.6538,-9999,-9999,1.678,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,-2,90,1.6836,-9999,-9999,2.2306,-9999,-9999,1.7926,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,384.14,39.19,0.523,10.482,3.134,2.075,-9999,-9999
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,4,0,-9999,0.13,Sigmoidal,-9999,0.08,Sigmoidal,-9999,0.08,Sigmoidal,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,79.37,5.72
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,4,3,0.1951,-9999,-9999,0.1905,-9999,-9999,0.2872,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,4,10,0.1835,-9999,-9999,0.2007,-9999,-9999,0.1893,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,4,28,0.1118,-9999,-9999,0.1318,-9999,-9999,0.1185,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,4,48,0.8487,-9999,-9999,0.9571,-9999,-9999,0.6456,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,4,60,4.632,-9999,-9999,2.9772,-9999,-9999,2.7297,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,4,90,6.4105,-9999,-9999,3.8466,-9999,-9999,2.0609,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,401.41,54.75,0.404,17.244,4.017,1.953,-9999,-9999
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,8,0,-9999,0.13,Sigmoidal,-9999,0.14,Sigmoidal,-9999,0.11,Sigmoidal,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,79.37,5.72
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,8,3,0.1905,-9999,-9999,0.3749,-9999,-9999,0.4588,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,8,10,0.2201,-9999,-9999,0.3114,-9999,-9999,0.2043,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,8,28,0.1543,-9999,-9999,0.2607,-9999,-9999,0.1359,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,8,48,1.2013,-9999,-9999,0.9699,-9999,-9999,1.2797,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,8,60,4.687,-9999,-9999,5.0705,-9999,-9999,3.955,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NGADG0001,Permafrost,HCP,Center,48,68,0.43,17.1,21,Anoxic,8,90,3.4209,-9999,-9999,2.841,-9999,-9999,3.0438,-9999,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,372.46,51.01,0.359,19.593,3.452,1.941,-9999,-9999
